Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Flag,Compensation_Ratio,Hike_Band,OverTime_Flag,Overtime_LowHike_Risk,Tenure_Per_Level,Total_Comp_Score,Exp_Pay_Ratio,BusinessTravel_Enc,Department_Enc,EducationField_Enc,Gender_Enc,JobRole_Enc,MaritalStatus_Enc,OverTime_Enc,Hike_Band_Enc
58,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1837,1,Male,87,3,4,Research Director,3,Married,15787,21624,2,Yes,14,3,2,0,23,3,3,2,2,2,2,0,1.0182676048024797,Medium,1,0,0.4,10872.199999999999,657.7916666666666,1,1,1,1,5,1,1,2
18,No,Non-Travel,1431,Research & Development,14,3,Medical,1839,2,Female,33,3,1,Research Scientist,3,Single,1514,8018,1,No,16,3,3,0,0,4,1,0,0,0,0,0,0.5432529678615207,High,0,0,0.0,2508.4,1514.0,0,1,3,0,6,2,0,0
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1842,4,Male,89,4,1,Human Resources,1,Married,2956,21495,0,No,17,3,3,0,2,4,3,1,0,0,0,1,1.060670920078372,High,0,0,0.5,3473.6,985.3333333333334,2,0,0,1,1,1,0,0
29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1844,1,Male,56,2,1,Human Resources,1,Divorced,2335,3157,4,Yes,15,3,4,3,4,3,3,2,2,2,0,1,0.8378439101430983,High,1,0,1.0,5901.0,467.0,2,0,0,1,1,0,1,0
45,No,Non-Travel,589,Sales,2,4,Life Sciences,1845,3,Female,67,3,2,Sales Executive,3,Married,5154,19665,4,No,22,4,2,2,10,3,4,8,7,5,7,0,0.9367030878601165,High,0,0,2.6666666666666665,7292.4,468.54545454545456,0,2,1,0,7,1,0,0
36,No,Travel_Rarely,430,Research & Development,2,4,Other,1847,4,Female,73,3,2,Research Scientist,2,Married,6962,19573,4,Yes,22,4,4,1,15,2,3,1,0,0,0,0,1.2652943146453495,High,1,0,0.3333333333333333,7377.2,435.125,2,1,4,0,6,1,1,0
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1849,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,No,20,4,3,1,7,5,3,7,7,7,7,0,1.0313911570830736,High,0,0,2.3333333333333335,6405.0,709.375,1,2,1,1,7,1,0,0
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1850,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Yes,14,3,3,0,6,3,2,5,4,0,2,0,0.8536319752592851,Medium,1,0,2.5,2827.3999999999996,339.85714285714283,1,1,1,0,2,2,1,2
29,No,Travel_Frequently,574,Research & Development,20,1,Medical,1852,4,Male,40,3,1,Laboratory Technician,4,Married,3812,7003,1,No,13,3,2,0,11,3,4,11,8,3,10,0,1.3678205505205527,Medium,0,0,5.5,3587.2,317.6666666666667,1,1,3,1,2,1,0,2
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,1853,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,No,13,3,3,0,4,2,4,0,0,0,0,0,0.8447411626646918,Medium,0,0,0.0,4088.7999999999997,929.6,1,2,2,1,7,2,0,2
42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,1854,3,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,No,22,4,2,2,10,1,2,6,3,3,3,0,1.0534945268437417,High,0,0,3.0,5961.6,266.90909090909093,0,1,5,1,6,1,0,0
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1856,2,Female,64,3,1,Laboratory Technician,3,Single,2105,5411,4,No,12,3,3,0,7,2,3,2,2,2,0,0,0.7553153879448488,Medium,0,0,1.0,2463.0,263.125,2,1,1,0,2,2,0,2
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,No,14,3,3,1,12,4,2,9,8,4,7,0,0.873767908115324,Medium,0,0,2.25,7546.8,659.8461538461538,2,1,1,1,4,0,0,2
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1858,3,Male,43,3,1,Human Resources,4,Divorced,2706,10494,1,No,15,3,2,1,3,2,3,3,2,2,2,0,0.9709660046454921,High,0,0,1.5,4123.6,676.5,0,0,1,1,1,0,0,0
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,No,17,3,4,2,11,3,3,7,0,1,6,0,1.1602468981177694,High,0,0,2.3333333333333335,7530.4,532.0,2,1,1,1,0,0,0,0
42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1860,4,Male,81,3,1,Laboratory Technician,3,Single,3968,13624,4,No,13,3,4,0,8,3,3,0,0,0,0,0,1.42379641775067,Medium,0,0,0.0,3680.7999999999997,440.8888888888889,2,1,1,1,2,2,0,2
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1862,3,Male,82,2,2,Sales Executive,2,Single,9907,26186,7,Yes,12,3,3,0,7,3,2,2,2,2,2,1,1.8005272587175347,Medium,1,0,0.6666666666666666,7144.2,1238.375,2,2,2,1,7,2,1,2
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1863,1,Female,45,4,4,Sales Executive,1,Divorced,13225,7739,2,No,12,3,4,1,25,5,3,19,17,2,8,0,0.8530176140820165,Medium,0,0,3.8,10135.0,508.65384615384613,2,2,5,0,7,0,0,2
27,No,Travel_Rarely,728,Sales,23,1,Medical,1864,2,Female,36,2,2,Sales Representative,3,Married,3540,7018,1,No,21,4,4,1,9,5,3,9,8,5,8,0,0.6433699904976353,High,0,0,3.0,5224.0,354.0,2,2,3,0,8,1,0,0
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,1865,4,Male,87,2,1,Human Resources,2,Married,2804,15434,1,No,11,3,4,0,1,3,3,1,0,0,0,0,1.006130331495181,Low,0,0,0.5,2782.3999999999996,1402.0,2,0,3,1,1,1,0,1
43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1866,1,Female,81,2,5,Manager,3,Married,19392,22539,7,No,13,3,4,0,21,2,3,16,12,6,14,0,1.0104301650159035,Medium,0,0,2.6666666666666665,12935.199999999999,881.4545454545455,2,1,3,0,3,1,0,2
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1867,4,Male,91,2,5,Research Director,2,Married,19665,13583,4,No,12,3,4,0,29,3,3,22,10,12,9,0,1.0246549708662203,Medium,0,0,3.6666666666666665,12999.0,655.5,2,1,1,1,5,1,0,2
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1868,4,Male,73,2,1,Research Scientist,4,Single,2439,14753,1,Yes,24,4,2,0,1,3,2,1,0,1,0,1,0.8751611549631764,High,1,0,0.5,3863.3999999999996,1219.5,1,1,1,1,6,2,1,0
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1869,3,Female,64,3,3,Sales Executive,2,Married,7314,14011,5,No,21,4,3,3,14,2,3,8,7,0,7,1,0.7450149778451247,High,0,0,2.0,9488.4,487.6,2,2,1,0,7,1,0,0
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1870,4,Female,77,2,1,Research Scientist,1,Married,4774,23844,0,No,19,3,4,1,8,2,2,7,6,7,3,0,1.7130050651062747,High,0,0,3.5,5764.4,530.4444444444445,1,1,1,0,6,1,0,0
39,No,Travel_Rarely,835,Research & Development,19,4,Other,1871,4,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,No,14,3,2,3,7,2,3,2,2,2,2,0,0.7091609330287494,Medium,0,0,0.6666666666666666,6741.2,487.75,2,1,4,1,6,0,0,2
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1873,2,Male,98,2,1,Research Scientist,4,Married,2662,7975,8,No,20,4,2,1,19,2,4,5,2,0,4,0,0.9551779395293052,High,0,0,2.5,4597.2,133.1,2,1,5,1,6,1,0,0
28,No,Travel_Rarely,1172,Sales,3,3,Medical,1875,2,Female,78,3,1,Sales Representative,2,Married,2856,3692,1,No,19,3,4,1,1,3,3,1,0,0,0,0,1.02478895390522,High,0,0,0.5,4613.6,1428.0,2,2,3,0,8,1,0,0
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,1876,2,Male,89,3,1,Sales Representative,4,Single,1081,16019,1,No,13,3,3,0,1,3,2,1,0,0,0,1,0.3878840543317727,Medium,0,0,0.5,1948.6,540.5,2,2,3,1,8,2,0,2
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1878,4,Male,75,3,1,Research Scientist,2,Single,2472,26092,1,Yes,23,4,1,0,1,2,3,1,0,0,0,1,0.8870022038003165,High,1,0,0.5,3783.2,1236.0,2,1,1,1,6,2,1,0
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1880,2,Female,63,2,2,Sales Executive,3,Married,5673,6060,1,Yes,13,3,1,1,10,4,3,10,9,1,7,0,1.031027671212736,Medium,1,0,3.3333333333333335,5703.799999999999,515.7272727272727,2,2,5,0,7,1,1,2
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,18624,1,No,11,3,1,1,10,2,3,10,8,0,2,0,0.7627750989035523,Low,0,0,3.3333333333333335,4618.2,381.54545454545456,2,1,1,1,2,0,0,1
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1882,3,Male,64,3,3,Sales Executive,4,Married,9713,24444,2,Yes,13,3,4,3,9,3,3,5,3,1,0,0,0.9893807054702893,Medium,1,0,1.25,10127.8,971.3,2,2,1,1,7,1,1,2
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1883,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,No,14,3,2,0,11,2,3,3,2,1,2,0,0.7398861424903934,Medium,0,0,1.5,2637.2,171.83333333333334,2,1,1,1,2,2,0,2
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,1885,4,Male,78,3,2,Research Scientist,1,Married,4284,13588,5,Yes,22,4,3,1,16,2,3,5,3,0,4,0,0.77858673426324,High,1,0,1.6666666666666667,5770.4,252.0,2,1,3,1,6,1,1,0
35,No,Travel_Rarely,219,Research & Development,16,2,Other,1886,4,Female,44,2,2,Manufacturing Director,2,Married,4788,25388,0,Yes,11,3,4,0,4,2,3,3,2,0,2,0,0.870185173588327,Low,1,1,1.0,3972.7999999999997,957.6,2,1,4,0,4,1,1,1
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1888,2,Female,93,2,2,Manufacturing Director,4,Married,5906,23888,0,No,13,3,4,2,10,2,2,9,8,3,8,0,1.0733737751070718,Medium,0,0,3.0,6843.6,536.9090909090909,2,1,1,0,4,1,0,2
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1890,2,Male,94,2,2,Human Resources,4,Single,3886,4223,1,No,21,4,4,0,10,2,2,10,1,0,8,0,0.7062530460660482,High,0,0,3.3333333333333335,4431.6,353.27272727272725,1,0,0,1,1,2,0,0
40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1892,1,Male,98,3,4,Manager,1,Divorced,16823,18991,2,No,11,3,1,1,22,3,3,19,7,11,16,0,1.0850900054216834,Low,0,0,3.8,12193.8,731.4347826086956,2,1,1,1,3,0,0,1
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1893,2,Female,90,2,1,Research Scientist,3,Married,2933,14908,1,Yes,13,3,3,1,1,3,2,1,0,1,0,0,1.052418067858547,Medium,1,0,0.5,4059.8,1466.5,2,1,1,0,6,1,1,2
27,No,Travel_Rarely,511,Sales,2,2,Medical,1898,1,Female,89,4,2,Sales Executive,3,Single,6500,26997,0,No,14,3,2,0,9,5,2,8,7,0,7,0,1.181329078597353,Medium,0,0,2.6666666666666665,5300.0,650.0,2,2,3,0,7,2,0,2
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,1900,4,Female,58,3,4,Manager,4,Divorced,17174,2437,3,No,11,3,2,1,24,3,3,22,17,4,7,0,1.1077296411527071,Low,0,0,4.4,12404.4,686.96,1,1,3,0,3,0,0,1
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1903,2,Male,78,4,2,Healthcare Representative,1,Married,5033,9364,2,No,15,3,4,1,10,5,3,2,0,2,2,0,0.9147121927046888,High,0,0,0.6666666666666666,5519.799999999999,457.54545454545456,2,1,1,1,0,1,0,0
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1905,4,Male,85,1,1,Research Scientist,1,Married,2307,14460,1,Yes,23,4,2,1,5,2,3,5,2,3,0,1,0.8277969596146157,High,1,0,2.5,4684.2,384.5,0,1,5,1,6,1,1,0
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1907,1,Male,97,3,1,Laboratory Technician,4,Single,2587,10261,1,No,16,3,4,0,5,3,3,4,2,1,0,1,0.9282664648994412,High,0,0,2.0,3152.2,431.1666666666667,2,1,1,1,2,2,0,0
36,No,Travel_Rarely,335,Sales,17,2,Marketing,1908,3,Male,33,2,2,Sales Executive,2,Married,5507,16822,2,No,16,3,3,2,12,1,1,4,2,1,3,0,1.0008583439747112,High,0,0,1.3333333333333333,6904.2,423.61538461538464,2,2,2,1,7,1,0,0
41,No,Travel_Rarely,337,Sales,8,3,Marketing,1909,3,Female,54,3,2,Sales Executive,2,Married,4393,26841,5,No,21,4,3,1,14,3,3,5,4,1,4,0,0.7983967141966418,High,0,0,1.6666666666666667,5735.799999999999,292.8666666666667,2,2,2,0,7,1,0,0
42,No,Travel_Rarely,1396,Research & Development,6,3,Medical,1911,3,Male,83,3,3,Research Director,1,Married,13348,14842,9,No,13,3,2,1,18,3,4,13,7,5,7,0,1.3596472414925793,Medium,0,0,3.25,10308.8,702.5263157894736,2,1,3,1,5,1,0,2
31,No,Travel_Rarely,1079,Sales,10,2,Medical,1912,3,Female,86,3,2,Sales Executive,4,Divorced,6583,20115,2,Yes,11,3,4,1,8,2,3,5,2,1,4,0,1.1964137422163654,Low,1,1,1.6666666666666667,6049.799999999999,731.4444444444445,2,2,3,0,7,0,1,1
34,No,Travel_Rarely,735,Sales,3,1,Medical,1915,4,Female,75,2,2,Sales Executive,4,Married,8103,16495,3,Yes,12,3,3,0,9,3,2,4,2,0,1,0,1.472663003672977,Medium,1,0,1.3333333333333333,6061.8,810.3,2,2,3,0,7,1,1,2
31,No,Travel_Rarely,471,Research & Development,4,3,Medical,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,16031,8,No,12,3,2,1,4,0,2,2,2,2,2,0,1.4273846143679851,Medium,0,0,1.0,4586.799999999999,795.6,2,1,3,0,2,0,0,2
26,No,Travel_Frequently,1096,Research & Development,6,3,Other,1918,3,Male,61,4,1,Laboratory Technician,4,Married,2544,7102,0,No,18,3,1,1,8,3,3,7,7,7,7,0,0.9128372194449859,High,0,0,3.5,4326.4,282.6666666666667,1,1,4,1,2,1,0,0
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,1922,2,Male,44,3,2,Healthcare Representative,3,Single,5399,14511,4,No,12,3,3,0,12,3,3,4,2,0,3,0,0.9812301069764783,Medium,0,0,1.3333333333333333,4439.4,415.3076923076923,1,1,3,1,0,2,0,2
33,No,Travel_Rarely,217,Sales,10,4,Marketing,1924,2,Male,43,3,2,Sales Executive,3,Single,5487,10410,1,No,14,3,2,0,10,2,2,10,4,0,9,0,0.9972234852713348,Medium,0,0,3.3333333333333335,4692.2,498.8181818181818,2,2,2,1,7,2,0,2
28,No,Travel_Frequently,783,Sales,1,2,Life Sciences,1927,3,Male,42,2,2,Sales Executive,4,Married,6834,19255,1,Yes,12,3,3,1,7,2,3,7,7,0,7,0,1.2420312189437401,Medium,1,0,2.3333333333333335,6300.4,854.25,1,2,1,1,7,1,1,2
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,1928,3,Male,45,4,1,Sales Representative,1,Single,1091,10642,1,No,17,3,4,0,1,3,3,1,0,0,0,1,0.3914722509490879,High,0,0,0.5,2354.6,545.5,1,2,5,1,8,2,0,0
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1929,1,Female,32,1,2,Sales Executive,3,Married,5736,3987,6,No,19,3,3,1,10,1,3,3,2,1,2,0,1.0424774761283717,High,0,0,1.0,6341.6,521.4545454545455,0,2,1,0,7,1,0,0
27,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1931,2,Male,41,3,1,Research Scientist,2,Married,2226,6073,1,No,11,3,3,1,6,3,2,5,3,1,2,0,0.7987325670143627,Low,0,0,2.5,3435.6,318.0,2,1,5,1,6,1,0,1
34,No,Travel_Frequently,735,Research & Development,22,4,Other,1932,3,Male,86,2,2,Research Scientist,4,Married,5747,26496,1,Yes,15,3,2,0,16,3,3,15,10,6,11,0,1.0444766484152288,High,1,0,5.0,4948.2,338.05882352941177,1,1,4,1,6,1,1,0
28,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,1933,4,Female,84,3,2,Sales Executive,3,Single,9854,23352,3,Yes,11,3,4,0,6,0,3,2,0,2,2,1,1.7908948831535871,Low,1,1,0.6666666666666666,7012.4,1407.7142857142858,2,2,2,0,7,2,1,1
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1934,3,Male,64,3,2,Research Scientist,2,Married,5467,2125,8,No,18,3,3,1,16,4,4,8,7,1,7,0,0.9935886265679583,High,0,0,2.6666666666666665,6080.2,321.5882352941176,0,1,5,1,6,1,0,0
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,1935,4,Female,89,2,2,Sales Executive,1,Married,5380,20328,4,No,16,3,3,1,6,3,3,0,0,0,0,0,0.9777769912082707,High,0,0,0.0,5828.0,768.5714285714286,2,2,2,0,7,1,0,0
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1936,1,Male,87,3,2,Manufacturing Director,1,Married,5151,12315,1,No,25,4,4,1,10,3,3,10,0,7,9,0,0.93615785905461,High,0,0,3.3333333333333335,6590.6,468.27272727272725,2,1,3,1,4,1,0,0
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1937,4,Female,58,2,2,Research Scientist,2,Divorced,2133,18115,1,Yes,16,3,3,1,20,3,3,20,11,0,7,0,0.3876576807151006,High,1,0,6.666666666666667,3879.8,101.57142857142857,1,1,3,0,6,0,1,0
58,No,Travel_Rarely,605,Sales,21,3,Life Sciences,1938,4,Female,72,3,4,Manager,4,Married,17875,11761,4,Yes,13,3,3,1,29,2,2,1,0,0,0,0,1.1529444122280563,Medium,1,0,0.2,13025.0,595.8333333333334,2,2,1,0,3,1,1,2
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1939,1,Female,47,4,1,Research Scientist,3,Single,2432,15318,3,Yes,14,3,1,0,8,2,3,4,1,0,3,1,0.8726494173310557,Medium,1,0,2.0,2859.2,270.22222222222223,1,1,1,0,6,2,1,2
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1940,2,Male,71,3,1,Research Scientist,4,Divorced,4771,14293,2,No,19,3,4,2,10,0,4,5,2,0,3,0,1.71192860612108,High,0,0,2.5,6762.6,433.72727272727275,2,1,1,1,6,0,0,0
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1941,2,Male,42,3,5,Research Director,4,Married,19161,13738,3,No,15,3,4,0,28,3,3,5,4,4,3,0,0.9983937908348663,High,0,0,0.8333333333333334,12996.6,660.7241379310345,1,1,1,1,5,1,0,0
42,No,Travel_Rarely,419,Sales,12,4,Marketing,1943,2,Male,77,3,2,Sales Executive,4,Divorced,5087,2900,3,Yes,12,3,3,2,14,4,3,0,0,0,0,0,0.9245263112038054,Medium,1,0,0.0,6252.2,339.1333333333333,2,2,2,1,7,0,1,2
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1944,1,Female,58,2,1,Human Resources,2,Married,2863,19555,1,No,12,3,1,0,1,2,3,1,0,0,0,1,1.0273006915373406,Medium,0,0,0.5,2917.8,1431.5,1,0,0,0,1,1,0,2
35,No,Travel_Rarely,682,Sales,18,4,Medical,1945,2,Male,71,3,2,Sales Executive,1,Married,5561,15975,0,No,16,3,4,1,6,2,1,5,3,0,4,0,1.0106724624738277,High,0,0,1.6666666666666667,5936.6,794.4285714285714,2,2,3,1,7,1,0,0
28,No,Non-Travel,1103,Research & Development,16,3,Medical,1947,3,Male,49,3,1,Research Scientist,3,Single,2144,2122,1,No,14,3,3,0,5,3,2,5,3,1,4,0,0.769309354752378,Medium,0,0,2.5,2686.3999999999996,357.3333333333333,0,1,3,1,6,2,0,2
31,No,Non-Travel,976,Research & Development,3,2,Medical,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3065,3995,1,Yes,13,3,4,1,4,3,4,4,2,2,3,0,1.0997822632071077,Medium,1,0,2.0,4139.0,613.0,0,1,3,1,6,0,1,2
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1949,1,Male,66,4,1,Laboratory Technician,2,Married,2810,9238,1,No,22,4,2,0,5,3,3,5,4,0,2,0,1.00828324946557,High,0,0,2.5,3886.0,468.3333333333333,0,1,1,1,2,1,0,0
34,No,Travel_Rarely,937,Sales,1,3,Marketing,1950,1,Male,32,3,3,Sales Executive,4,Single,9888,6770,1,No,21,4,1,0,14,3,2,14,8,2,1,0,1.007206467177002,High,0,0,3.5,8032.8,659.2,2,2,2,1,7,2,0,0
34,No,Travel_Rarely,1239,Sales,13,4,Medical,1951,4,Male,39,3,3,Sales Executive,3,Divorced,8628,22914,1,No,18,3,3,1,9,2,2,8,7,1,1,0,0.8788609828886705,High,0,0,2.0,7976.8,862.8,2,2,3,1,7,0,0,0
26,No,Travel_Rarely,157,Research & Development,1,3,Medical,1952,3,Male,95,3,1,Laboratory Technician,1,Single,2867,20006,0,No,13,3,4,0,8,6,2,7,7,7,6,0,1.0287359701842667,Medium,0,0,3.5,3020.2,318.55555555555554,2,1,3,1,2,2,0,2
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1954,1,Male,89,3,2,Healthcare Representative,1,Married,5373,6225,0,No,12,3,1,1,6,5,2,5,3,0,2,0,0.9765047906620888,Medium,0,0,1.6666666666666667,5423.799999999999,767.5714285714286,2,1,1,1,0,1,0,2
32,No,Non-Travel,1146,Research & Development,15,4,Medical,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,16542,5,No,18,3,2,1,9,6,3,5,1,1,2,0,1.2116801487705464,High,0,0,1.6666666666666667,6800.2,666.7,0,1,3,0,0,0,0,0
31,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1956,4,Male,48,1,2,Research Scientist,1,Married,5003,5771,1,No,21,4,2,0,10,6,3,10,8,8,7,0,0.9092599046496241,High,0,0,3.3333333333333335,5101.799999999999,454.8181818181818,1,1,1,1,6,1,0,0
28,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1960,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367,18779,5,No,12,3,1,1,6,2,2,4,1,0,3,1,0.849326139318507,Medium,0,0,2.0,3620.2,338.14285714285717,2,1,5,1,2,0,0,2
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1961,1,Male,59,2,1,Sales Representative,1,Single,2858,11473,4,No,14,3,1,0,20,3,2,1,0,0,0,0,1.025506593228683,Medium,0,0,0.5,3114.8,136.0952380952381,2,2,1,1,8,2,0,2
35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,1962,3,Female,55,3,2,Sales Executive,4,Married,5204,13586,1,Yes,11,3,4,0,10,2,3,10,8,0,9,0,0.9457902346185577,Low,1,1,3.3333333333333335,4222.4,473.09090909090907,2,2,1,0,7,1,1,1
27,No,Travel_Rarely,954,Sales,9,3,Marketing,1965,4,Male,44,3,2,Sales Executive,4,Single,4105,5099,1,No,14,3,1,0,7,5,3,7,7,0,7,0,0.7460547488680206,Medium,0,0,2.3333333333333335,3863.0,513.125,2,2,2,1,7,2,0,2
32,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1966,4,Male,56,2,2,Manufacturing Director,4,Single,9679,10138,8,No,24,4,2,0,8,1,3,1,0,0,0,0,1.759089869499043,High,0,0,0.3333333333333333,8207.4,1075.4444444444443,2,1,1,1,4,2,0,0
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1967,1,Male,63,3,2,Sales Executive,4,Married,5617,21075,1,Yes,11,3,3,0,10,4,3,10,7,0,8,1,1.0208500668432818,Low,1,1,3.3333333333333335,4470.2,510.6363636363636,1,2,2,1,7,1,1,1
53,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1968,1,Male,66,3,3,Sales Executive,1,Single,10448,5843,6,Yes,13,3,2,0,15,2,2,2,2,2,2,1,1.0642489046384829,Medium,1,0,0.5,7568.8,653.0,2,2,1,1,7,2,1,2
54,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1969,1,Female,67,3,2,Research Scientist,3,Married,2897,22474,3,No,11,3,3,2,9,6,2,4,3,2,3,0,0.5265092831840817,Low,0,0,1.3333333333333333,4838.2,289.7,2,1,1,0,6,1,0,1
33,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,18079,1,No,20,4,3,3,9,2,3,9,7,2,8,0,1.0846418370875388,High,0,0,3.0,8580.8,596.8,1,1,1,1,0,0,0,0
43,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1971,1,Male,30,3,3,Healthcare Representative,3,Married,7510,16873,1,No,17,3,2,1,10,1,3,10,9,0,9,0,0.764979830956643,High,0,0,2.5,7206.0,682.7272727272727,2,1,1,1,0,1,0,0
38,No,Travel_Frequently,1444,Human Resources,1,4,Other,1972,4,Male,88,3,1,Human Resources,2,Married,2991,5224,0,Yes,11,3,2,1,7,2,3,6,2,1,2,0,1.0732296082389752,Low,1,1,3.0,3894.6,373.875,1,0,4,1,1,1,1,1
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,1973,3,Male,71,4,5,Manager,2,Married,19636,25811,4,Yes,18,3,1,1,35,0,3,10,9,1,4,0,1.0231439109040987,High,1,0,1.6666666666666667,14581.6,545.4444444444445,2,0,0,1,3,1,1,0
31,No,Travel_Rarely,1276,Research & Development,2,1,Medical,1974,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129,17536,1,Yes,11,3,3,3,1,4,3,1,0,0,0,0,0.40510739809488566,Low,1,1,0.5,4777.4,564.5,2,1,3,0,2,0,1,1
39,No,Travel_Rarely,119,Sales,15,4,Marketing,1975,2,Male,77,3,4,Sales Executive,1,Single,13341,25098,0,No,12,3,1,0,21,3,3,20,8,11,10,0,0.8604996589389929,Medium,0,0,4.0,9204.599999999999,606.4090909090909,2,2,2,1,7,2,0,2
42,No,Non-Travel,335,Research & Development,23,2,Life Sciences,1976,4,Male,37,2,2,Research Scientist,3,Single,4332,14811,1,No,12,3,4,0,20,2,3,20,9,3,7,0,0.7873103951513436,Medium,0,0,6.666666666666667,3799.2,206.28571428571428,0,1,1,1,6,2,0,2
31,No,Non-Travel,697,Research & Development,10,3,Medical,1979,3,Female,40,3,3,Research Director,3,Married,11031,26862,4,No,20,4,3,1,13,2,4,11,7,4,8,0,1.1236341564957029,High,0,0,2.75,9618.599999999999,787.9285714285714,0,1,3,0,5,1,0,0
